,ID,tweet
111,1338176907007889416,"RT @HoustonChronHS: The biggest moment of his career just hours away, @CHSFalcons_FB’s Jalen Hurts not only still has his head on straight…"
112,1338176905682546688,"@Wolrdismine1 @GothamChess Its ok to do bussiness, in every sports people are making money then why not chess."
113,1338176905065926657,@anya__alvarez that any type of concentration of attention would of created spikes..... like a pandemic that’s keep… https://t.co/SODfoXV6SD
114,1338176901710483456,Does Will Cain not do sports anymore lol? https://t.co/NsEbCY3AvJ
115,1338176899558875136,"Indoor Sports Court, Golf Simulator: NoVA, DC Featured Listings https://t.co/cikXY1OjkZ"
116,1338176898707427329,RT @bubbaprog: Here's another misogynist dipshit proving he doesn't know anything about sports. https://t.co/nbyWTKQXJ5
117,1338176897985941504,"RT @IndianaFootball: No. 7️⃣

#IUFB moves up two spots in the Amway Coaches Poll powered by USA Today Sports.

Eighth-straight week that th…"
118,1338176896656433152,RT @curtiswoodhous8: Micah Richards and Roy Keane are such a great unlikely double act! Whatever the X factor is them two have it when they…
119,1338176896308293637,"Swamp Shocker: 22-point underdog LSU beats No. 6 Florida, 37-34, in a foggy Swamp https://t.co/0J1JuH4DIC"
120,1338176895637221378,LA Tech football coach Skip Holtz expects surgery Saturday night for Luke Anthony https://t.co/AHI9wu7yNe
121,1338176894701867008,"RT @nbcchicago: Khalil Mack, Darnell Mooney Active for Bears vs. Texans Sunday https://t.co/8btFRymKk9 https://t.co/YohCfuiE72"
122,1338176892353073157,"RT @MobilePunch: Anthony Joshua’s victory justifies Ogun investment in sports —Abiodun
https://t.co/RctkCuvjuY"
123,1338176888741765125,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
124,1338176884782362625,@Onehotspurs I've beek looking at M Sports &amp; S Lines 🤦‍♂️😆
125,1338176883670847489,"As Tua prepares for #Chiefs, here’s how he stacks up with some of the #NFL’s best after five career starts… https://t.co/bFVKTV9MCk"
126,1338176882555105281,What the NFL’s grand football experiment has taught us about COVID-19 | from @BenVolin https://t.co/vm6hIt3nvI
127,1338176881615462400,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
128,1338176881321971713,"@Texans_Thoughts Anti Houston sports bias..... 

Nothing new"
129,1338176878025330690,Men’s basketball improved to 5-0 while No. 9 #UGA football’s strong second half propelled them to a 49-14 win over… https://t.co/Qx1MNQ9WjQ
130,1338176875026407425,The man who inspired “win one for the Gipper” 100 years later. Who was he really? https://t.co/GmmY60A0OR
131,1338176874506317827,"Can the Bears stop Deshaun Watson and the Texans to snap a 6-game skid?

Week 14 predictions from @danwiederer,… https://t.co/9oW5IFnxCj"
132,1338176874061549568,"RT @jonmorosi: Source: Roberto Suarez, who had @MLB interest, has agreed to 2-year contract with the Hanshin Tigers worth $6.75 million gua…"
133,1338176872287412226,"Weak 13: NFL Viewership Crashes 29%, Season-to-Date Viewing Down 8% https://t.co/8v8O18Hz33 via @BreitbartNews"
134,1338176870932750342,@tefloncoopa Sports betting for sure
135,1338176869892501511,"RT @BromsPrep: Today, @BromsPage boarders enjoyed a Christmas sports extravaganza in the #BromsPrep sports hall. The Boarding House was org…"
136,1338176868831416327,@PauliesSleepers @FantasyStarts_ @FantasyChiefFF @FantasyBrosFF @FFToday @MyFantasyLeague @360FFB @FFB_247… https://t.co/LAGxUUAxqo
137,1338176868294553600,"RT @HiveCards: NFL Legends Press Proofs-$0.50

To Claim comment TAKE either the name or location of the player you want. Also make sure to…"
138,1338176867849756673,Ulsan Horangi FC Beat Kobe to Reach AFC Champions League Final https://t.co/8X3iJGM8Tm
139,1338176866591666178,"THE PROVINCE
Two Canucks prospects confirmed for World Juniors

By Patrick Johnston (@risingaction)
#Vancouver… https://t.co/Fu9SZaJKSH"
140,1338176865945726976,Ski Champion Comes Out as Gay: ‘I’m Ready to Be Happy’ https://t.co/TOrlNSoiT1 Congratulations!  It's time for you… https://t.co/ZNOCWphGIv
